stop_I,stop_id,code,name,desc,lat,lon,parent_I,location_type,wheelchair_boarding,self_or_parent_I
2387,1472111,4891,Paneliantie,Tuukkalantie 11,60.240887,25.10055,,0,0,2387
2388,1472112,4411,Länsimäentie,Kontulantie,60.23742,25.1058,,0,2,2388
2389,1472113,4408,Tanhuantie,Kontulantie,60.23732,25.09838,,0,2,2389
2390,1472114,4409,Tanhuantie,Kontulantie,60.23702,25.09955,,0,2,2390
2391,1472115,4398,Lupajantie,Untamalantie,60.233329,25.104922,,0,0,2391
2392,1472121,4861,Rekipellontie,Koskenhaantie,60.238601,25.089358,,0,0,2392
2393,1472122,4862,Rekipellontie,Koskenhaantie 6,60.238664,25.089396,,0,0,2393
2394,1472123,4863,Kekomäentie,Koskenhaantie 23,60.241189,25.092224,,0,0,2394
2395,1472124,4864,Kekomäentie,Koskenhaantie,60.240476,25.091677,,0,0,2395
2396,1472125,4865,Koskenhaantie,Paneliantie  27,60.242837,25.092677,,0,0,2396
2397,1472126,4866,Koskenhaantie,Paneliantie 38,60.242856,25.092587,,0,0,2397
2398,1472128,4469,Tuukkalantie,Aarteenetsijäntie,60.239,25.10109,,0,2,2398
2399,1472131,4381,Ohralantie,Humikkalantie,60.23329,25.09953,,0,2,2399
2400,1472132,4382,Ohralantie,Humikkalantie,60.23268,25.0993,,0,2,2400
2401,1472133,4384,Untamalantie,Humikkalantie,60.23512,25.1004,,0,2,2401
2402,1472134,4383,Untamalantie,Humikkalantie,60.23521,25.10082,,0,2,2402
2403,1472135,4473,Aarteenetsijäntie,Paneliantie,60.239857,25.103392,,0,2,2403
2404,1472148,4472,Aarteenetsijäntie,Aarteenetsijäntie,60.23944,25.10283,,0,2,2404
2405,1472153,4463,Paneliantie,Kotikonnuntie,60.243574,25.088205,,0,0,2405
2406,1472193,4475,Kontulantie,Länsimäentie,60.23837,25.10701,,0,2,2406
2407,1472194,4474,Kontulantie,Länsimäentie,60.2382,25.10673,,0,2,2407
2408,1472195,4464,Koskenhaantie,Rekipellontie,60.23891,25.09051,,0,2,2408
2409,1472196,4465,Koskenhaantie,Rekipellontie,60.23881,25.09099,,0,2,2409
2410,1472197,4466,Kiiliänkuja,Rekipellontie,60.23892,25.09608,,0,2,2410
2411,1472198,4467,Kiiliänkuja,Rekipellontie,60.23892,25.09567,,0,2,2411
2412,1473101,4357,Kaunispääntie,Mellunmäentie,60.23339,25.12882,,0,2,2412
2413,1473102,4356,Kaunispääntie,Mellunmäentie,60.23253,25.12857,,0,2,2413
2414,1473103,4359,Saanatunturintie,Mellunmäentie,60.23597,25.12657,,0,2,2414
2415,1473104,4358,Saanatunturintie,Mellunmäentie,60.23551,25.12729,,0,2,2415
2416,1473105,4361,Pyhätunturintie,Mellunmäentie,60.23705,25.11995,,0,2,2416
2417,1473106,4360,Pyhätunturintie,Mellunmäentie,60.23692,25.12131,,0,2,2417
2418,1473107,4363,Siltapolku,Mellunmäentie,60.23693,25.11624,,0,2,2418
2419,1473108,4362,Siltapolku,Mellunmäentie,60.23681,25.11628,,0,2,2419
2420,1473109,4410,Mellunmäki(M),Mellunmäentie,60.23783,25.10901,7523.0,0,2,7523
2421,1473110,4364,Pallaksentie,Mellunmäentie,60.23737,25.11256,,0,2,2421
2422,1473111,4627,Fallpakankuja,Kallvikintie,60.22977,25.13386,,0,2,2422
2423,1473112,4628,Fallpakankuja,Kallvikintie,60.22892,25.13384,,0,2,2423
2424,1473113,4893,Mellunmäki (M),Kontulantie,60.237679,25.109672,7523.0,0,0,7523
2425,1473114,4897,Saariselän palvelut.,Saariseläntie,60.239352,25.119588,,0,0,2425
2426,1473116,4896,Saariselänt. palv.t.,Saariseläntie,60.23863,25.122559,,0,0,2426
2427,1473118,4480,Mellunmäki(M),Mellunmäki(M),60.23811,25.10922,7523.0,0,2,7523
2428,1473119,4541,Fallpakka,Itäväylä,60.23115,25.12893,,0,0,2428
2429,1473120,4542,Fallpakka,Itäväylä,60.23124,25.12868,,0,0,2429
2430,1473121,4399,Ojapuisto,Ojatie,60.22934,25.118306,,0,0,2430
2431,1473122,4338,Uussillanrinne,Uussillantie,60.229243,25.115878,,0,0,2431
2432,1473123,4339,Rekikuja,Rekitie,60.22898,25.110548,,0,0,2432
2433,1473124,4894,Luostonkuja,Ounasvaarantie,60.238515,25.113871,,0,0,2433
2434,1473125,4895,Luostonkuja,Ounasvaarantie,60.238572,25.113675,,0,0,2434
2435,1473162,4353,Uussillantie,Itäväylä,60.22755,25.12199,,0,2,2435
2436,1473163,4352,Uussillantie,Itäväylä,60.22763,25.12171,,0,2,2436
2437,1473164,4355,Mellunmäentie,Itäväylä,60.23008,25.12675,,0,2,2437
2438,1473165,4354,Mellunmäentie,Itäväylä,60.230417,25.126925,,0,2,2438
2439,1473168,4630,Kallvikintie,Kallvikintie,60.2323,25.13321,,0,2,2439
2440,1473180,,"Mellunmäki(M), tulo",Mellunmäki(M),60.23855,25.10968,7523.0,0,0,7523
2441,1473183,4629,Kallvikintie,Kallvikintie,60.23213,25.1339,,0,2,2441
2442,1473191,4899,Rukatunturintie,Rukatunturintie,60.232995,25.122397,,0,0,2442
2443,1473221,4483,Mellunmäki(M),Mellunmäki(M),60.23837,25.10922,7523.0,0,2,7523
2444,1473223,4484,Mellunmäki(M),Mellunmäki(M),60.23831,25.109,7523.0,0,2,7523
2445,1473601,0028,Kontula,Kontula,60.236163,25.083483,7536.0,0,0,7536
2446,1473602,0028,Kontula,Kontula,60.236163,25.083483,7536.0,0,0,7536
2447,1473603,0029,Mellunmäki,Mellunmäentie,60.238896,25.110183,7537.0,0,0,7537
2448,1473604,0029,Mellunmäki,Mellunmäentie,60.238896,25.110183,7537.0,0,0,7537
2449,1474100,4477,Tattarisilta,Kivikonlaita,60.24201,25.05473,,0,0,2449
2450,1474101,4448,Kurkimäentie,Kivikonkaari,60.23361,25.0628,,0,1,2450
2451,1474102,4447,Kurkimäentie,Kivikonkaari 39,60.23314,25.06215,,0,2,2451
2452,1474103,4450,Järkälekuja,Kivikonkaari,60.23707,25.06766,,0,2,2452
2453,1474104,4449,Järkälekuja,Kivikonkaari 21,60.23695,25.06738,,0,2,2453
2454,1474105,4452,Varustuksentie,Kivikonkaari,60.23879,25.06735,,0,2,2454
2455,1474106,4451,Varustuksentie,Kivikonkaari 17,60.2387,25.0672,,0,2,2455
2456,1474107,4454,Linnoituksentie,Kivikonkaari,60.24025,25.07194,,0,2,2456
2457,1474108,4453,Linnoituksentie,Kivikonkaari 5,60.24054,25.07018,,0,2,2457
2458,1474109,4885,Kivijatapolku,Kivijatatie 11,60.233448,25.056732,,0,0,2458
2459,1474110,4485,Kivikonlaita 43,Kivikonlaita,60.24605,25.06228,,0,0,2459
2460,1474111,4441,Panosaukio,Kurkimäentie,60.23268,25.062558,,0,2,2460
2461,1474112,4442,Panosaukio,Kurkimäentie,60.23256,25.06251,,0,2,2461
2462,1474113,4443,Kivijatatie,Kivikonkaari 49,60.23191,25.0573,,0,2,2462
2463,1474114,4444,Kivijatatie,Kivikonkaari 44,60.23164,25.05878,,0,2,2463
2464,1474115,4875,Patteripolku,Patterikuja,60.248572,25.078282,,0,0,2464
2465,1474116,4446,Kivikontie,Kivikontie,60.231412,25.054881,,0,1,2465
2466,1474117,4479,Savikiekontie,Kivikonlaita,60.23455,25.04913,,0,0,2466
2467,1474118,4478,Savikiekontie,Kivikonlaita,60.23501,25.0484,,0,0,2467
2468,1474119,4476,Tattarisilta,Kivikonlaita,60.24201,25.05463,,0,0,2468
2469,1474120,,Kivikon terveysasema,Järkälekuja,60.237247,25.066625,,0,0,2469
2470,1474121,4305,Kivikonlaita,Lahdenväylä,60.236942,25.045093,,0,0,2470
2471,1474122,4292,Kivikonlaita,Myllymestarintie,60.236676,25.0418,,0,0,2471
2472,1474123,4873,Ruutikuja,Linnoittajantie 5,60.244934,25.074437,,0,0,2472
2473,1474124,4874,Ruutikuja,Linnoittajantie 6,60.245078,25.074406,,0,0,2473
2474,1474125,4445,Kivikonkuja,Kivikonlaita,60.240851,25.05109,,0,0,2474
2475,1474126,4487,Kivikonkuja,Kivikonlaita,60.240137,25.049433,,0,0,2475
2476,1474127,4535,Kivikontie,Kivikontie,60.231648,25.05561,,0,0,2476
2477,1474128,4536,Kivikontie,,60.231122,25.055214,,0,0,2477
2478,1474184,4884,Kivijatatie,Kivikonkaari 47,60.231918,25.058904,,0,0,2478
2479,1474189,4293,Kivikontie,Myllymestarintie,60.230564,25.054186,,0,2,2479
2481,1491101,4085,Itäniitynpolku,Kuvernöörintie,60.18391,25.04893,,0,2,2481
2482,1491102,4086,Itäniitynpolku,Laajasalontie 10,60.18442,25.04812,,0,2,2482
2483,1491103,4087,Humalniementie,Kuvernöörintie,60.18248,25.05064,,0,2,2483
2484,1491104,4088,Humalniementie,Kuvernöörintie,60.18299,25.05049,,0,2,2484
2485,1491105,4089,Yliskyläntie,Kuvernöörintie,60.17915,25.05149,,0,1,2485
2486,1491106,4090,Yliskyläntie,Kuvernöörintie,60.17983,25.05134,,0,2,2486
2487,1491107,4091,Jussaarenkuja,Isosaarentie,60.17722,25.04844,,0,2,2487
2488,1491108,4092,Jussaarenkuja,Isosaarentie,60.17786,25.04901,,0,2,2488
2489,1491109,4093,Isosaarentie,Isosaarentie,60.17566,25.0462,,0,2,2489
2490,1491110,4094,Isosaarentie,Isosaarentie,60.1756,25.04661,,0,2,2490
2491,1491111,4095,Lauri Mikonpojan tie,Koirasaarentie,60.17476,25.04034,,0,2,2491
2492,1491112,4096,Lauri Mikonpojan tie,Koirasaarentie,60.17484,25.04184,,0,2,2492
2493,1491113,4097,Rudolfintie,Reiherintie,60.17171,25.04015,,0,2,2493
2494,1491114,4098,Rudolfintie,Reiherintie,60.17246,25.03931,,0,2,2494
2495,1491115,4099,Kasperinkuja,Reiherintie,60.17027,25.04299,,0,2,2495
2496,1491116,4100,Kasperinkuja,Reiherintie,60.17101,25.04185,,0,2,2496
2497,1491117,4101,Svanströmintie,Reiherintie,60.16854,25.04599,,0,2,2497
2498,1491118,4102,Svanströmintie,Reiherintie,60.16886,25.04583,,0,2,2498
2499,1491119,4163,Gunillanpolku,Gunillantie,60.16787,25.04265,,0,2,2499
2500,1491120,4162,Gunillanpolku,Gunillantie,60.1679,25.04305,,0,2,2500
2501,1491121,4166,Gunillankuja,Gunillankuja,60.16737,25.03772,,0,2,2501
2502,1491122,4117,Yliskylänkaari,Humalniementie,60.18382,25.05227,,0,2,2502
2503,1491123,4118,Yliskylänkaari,Humalniementie,60.18389,25.05198,,0,2,2503
2504,1491124,4119,Marunakuja,Marunakuja,60.18367,25.05709,,0,2,2504
2505,1491125,4120,Marunakuja,Marunakuja,60.18384,25.05705,,0,2,2505
2506,1491126,4121,Kiiltomadonpolku,Ilomäentie,60.18038,25.05966,,0,2,2506
2507,1491127,4122,Kiiltomadonpolku,Ilomäentie,60.18081,25.0596,,0,2,2507
2508,1491128,4123,Koulutanhua,Reposalmentie,60.17809,25.05687,,0,2,2508
2509,1491129,4124,Koulutanhua,Reposalmentie,60.17805,25.05738,,0,2,2509
2510,1491131,4127,Sarvastonkaari,Kuvernöörintie 21,60.17559,25.05111,,0,2,2510
2511,1491132,4128,Sarvastonkaari,Kuvernöörintie 18,60.176,25.05177,,0,2,2511
2512,1491133,4129,Willebrandintie,Laajasalontie,60.17203,25.04925,,0,2,2512
2513,1491134,4130,Willebrandintie,Laajasalontie,60.17222,25.04957,,0,2,2513
2515,1491136,4132,Sarpapolku,Laajasalontie,60.16864,25.04855,,0,2,2515
2516,1491138,4134,Isosarvastontie,Jollaksentie,60.16636,25.05391,,0,2,2516
2517,1491139,4728,Aakenraitti,Rudolfintie,60.169458,25.037778,,0,0,2517
2518,1491143,4727,Rudolfintie,Rudolfintie 17,60.170788,25.038448,,0,0,2518
2519,1491144,4726,Rudolfintie,Rudolfintie 10,60.170772,25.038525,,0,0,2519
2520,1491147,4717,Yliskyläntie,Yliskyläntie 3,60.180913,25.052718,,0,0,2520
2521,1491148,4716,Yliskyläntie,Yliskyläntie 2,60.180897,25.052252,,0,0,2521
2522,1491150,4718,Etanapolku,Yliskyläntie 4,60.181173,25.05473,,0,0,2522
2523,1491152,4246,Humalniementie 15,Humalniementie,60.184319,25.060905,,0,0,2523
2524,1491159,4147,Borgströminkuja,H. Borgströmin tie,60.1752,25.03817,,0,2,2524
2525,1491160,4146,Borgströminkuja,H. Borgströmin tie,60.17514,25.03801,,0,2,2525
2526,1491161,4307,Tahvonlahden koulu,Gunillantie,60.167967,25.036833,,0,0,2526
2527,1491162,4532,Tahvonlahden koulu,Gunillantie,60.167958,25.036887,,0,0,2527
2528,1491163,4315,Otonkuja,Gunillantie,60.168965,25.033172,,0,0,2528
2529,1491164,4316,Otonkuja,Gunillantie,60.168947,25.033171,,0,0,2529
2530,1491167,4317,Gunillantie,Koirasaarentie,60.172178,25.033255,,0,0,2530
2531,1491169,4126,Reposalmentie,Reposalmentie,60.17819,25.05333,,0,2,2531
2532,1491170,4125,Reposalmentie,Reposalmentie,60.178242,25.052565,,0,2,2532
2533,1491199,4699,Kanavamäki 16,Kanavamäki,60.18652,25.057775,,0,0,2533
2534,1492100,4759,Jollas Instituutti,Jollaksen Aukio,60.161556,25.083062,,0,0,2534
2535,1492103,4760,Meri Perttilän Polku,Meri Perttilän Polku,60.160842,25.093557,,0,0,2535
2553,1492121,4751,Puuskaniementie,Jollaksentie 69,60.165093,25.075415,,0,0,2553
2554,1492122,4752,Jollaksentie,Jollaksentie 42,60.164225,25.077224,,0,0,2554
2555,1492123,4753,Jollaksentie,Jollaksentie 73,60.164216,25.077242,,0,0,2555
2556,1492126,4771,Jollaksentie 62,Jollaksentie,60.16096,25.085798,,0,0,2556
2557,1492137,4133,Isosarvastontie,Jollaksentie,60.16596,25.05495,,0,2,2557
2558,1492141,4135,Takilatie,Jollaksentie,60.16448,25.06189,,0,2,2558
2559,1492142,4136,Takilatie,Jollaksentie,60.16455,25.06189,,0,2,2559
2560,1492143,4137,Rannikkolaivurintie,Jollaksentie,60.16404,25.07081,,0,2,2560
2561,1492144,4138,Rannikkolaivurintie,Jollaksentie,60.164,25.06984,,0,2,2561
2562,1492145,4139,Hämeenapajantie,Puuskaniementie 3,60.16544,25.07604,,0,2,2562
2563,1492146,4140,Hämeenapajantie,Puuskaniementie 4,60.16546,25.0758,,0,2,2563
2564,1492147,4143,Puuskakuja,Puuskaniementie 7,60.16808,25.08038,,0,2,2564
2565,1492148,4144,Puuskakuja,Puuskaniementie 26,60.16778,25.0805,,0,2,2565
2566,1492149,4145,Puuskarinne,Puuskaniementie,60.17061,25.07991,,0,2,2566
2567,1492151,4141,Kellaripellonpolku,Puuskaniementie,60.16611,25.08049,,0,1,2567
2568,1492152,4142,Kellaripellonpolku,Puuskaniementie 18,60.1661,25.07956,,0,2,2568
2569,1493102,4530,Gunillantie,Koirasaarentie,60.172169,25.033236,,0,0,2569
2570,1493161,4149,Tullisaari 1,H. Borgströmin tie,60.17725,25.03567,,0,2,2570
2571,1493162,4148,Tullisaari 1,H. Borgströmin tie,60.17706,25.03586,,0,2,2571
2572,1493163,4151,Tullisaari 2,Päätie,60.17661,25.02645,,0,2,2572
2573,1493164,4150,Tullisaari 2,Päätie,60.17674,25.02688,,0,2,2573
2576,1494165,4153,Kaitalahti 1,Päätie,60.17507,25.02428,,0,2,2576
2577,1494166,4152,Kaitalahti 1,Päätie,60.17503,25.02428,,0,2,2577
2578,1494167,4154,Kaitalahti 2,Päätie,60.17338,25.02175,,0,2,2578
2579,1495101,4729,Hevossalmentie,Hevossalmentie 5,60.162015,25.048352,,0,0,2579
2580,1495102,4730,Hevossalmentie,Hevossalmentie 26,60.162338,25.05292,,0,0,2580
2581,1495103,4731,Hevossalmentie,Hevossalmentie 21,60.162319,25.053027,,0,0,2581
2582,1495104,4732,Kutteritie,Vanha sotilastie 2,60.163419,25.057043,,0,0,2582
2583,1495105,4733,Kutteritie,Hevossalmentie,60.162854,25.056791,,0,0,2583
2584,1495135,4131,Sarpapolku,Jollaksentie,60.16803,25.0489,,0,2,2584
2585,1495150,4103,Kutteritie,Laajasalontie,60.16595,25.04848,,0,2,2585
2586,1495151,4104,Kutteritie,Laajasalontie,60.16595,25.04883,,0,2,2586
2587,1495152,4107,Hevossalmentie,Laajasalontie,60.16151,25.048,,0,2,2587
2588,1495153,4106,Hevossalmentie,Laajasalontie 63,60.16201,25.04776,,0,1,2588
2589,1495154,4109,Hevossalmi,Laajasalontie,60.15902,25.04939,,0,2,2589
2590,1495155,4108,Hevossalmi,Laajasalontie,60.15924,25.04944,,0,2,2590
2591,1495157,4105,Suomensuontie,Laajasalontie,60.16414,25.04695,,0,2,2591
2592,1510101,4111,Hevossalmen silta,Laajasalontie,60.1551,25.04894,,0,0,2592
2593,1510102,4110,Hevossalmen silta,Laajasalontie,60.15495,25.04905,,0,0,2593
2594,1510103,4113,Kadettikoulu,Santahamina,60.15202,25.04565,,0,0,2594
2595,1510104,4112,Kadettikoulu,Santahamina,60.15213,25.04598,,0,0,2595
2596,1510105,4115,Kasarmit,Santahamina,60.14938,25.04102,,0,0,2596
2597,1510106,4114,Kasarmit,Santahamina,60.15038,25.04175,,0,0,2597
2598,1510107,4116,Santahamina,Santahamina,60.14598,25.03965,,0,0,2598
2599,1520702,0098,"Suomenlinna, päälait",Suomenlinna,60.149269,24.98389,,0,0,2599
2600,1520703,0096,"Suomenlinna, huoltol",Suomenlinna,60.146423,24.992447,,0,0,2600
2601,1531102,4570,Vuosaari(M),Valkopaadentie,60.207152,25.14455,7519.0,0,2,7519
2602,1531103,4947,Punakiventie,Punakiventie 5,60.211633,25.143192,,0,0,2602
2603,1531104,4948,Punakiventie,Punakiventie 4,60.21211,25.143058,,0,0,2603
2604,1531106,4959,Isonvillasaarentie,Isonvillasaarentie,60.22115,25.14206,,0,0,2604
2605,1531107,4928,Merikorttitie,Merikorttitie 8,60.218635,25.129227,,0,0,2605
2606,1531108,4929,Merikorttitie,Merikorttitie 7,60.218564,25.129396,,0,0,2606
2607,1531109,4926,Merikorttikuja,Merikorttikuja 7,60.216127,25.128913,,0,0,2607
2608,1531110,4923,Vuosaaren kirkko,Satamasaarentie,60.212913,25.139195,,0,0,2608
2609,1531111,4908,Kallahti,Hiekkalaiturintie,60.200052,25.145385,,0,0,2609
2610,1531115,4571,Vuosaari(M),Valkopaadentie,60.20765,25.14419,7519.0,0,2,7519
2611,1531116,4572,Vuosaari(M),Valkopaadentie,60.20706,25.14456,7519.0,0,2,7519
2612,1531117,,Sumukuja,Leikosaarentie,60.205137,25.156383,,0,0,2612
2613,1531118,,Haapasaarenpolku,Haapasaarenpolku,60.218605,25.144402,,0,0,2613
2614,1531119,,Leikosaarentie,Leikosaarentie,60.204602,25.151802,,0,0,2614
2615,1531120,,Leikosaarentie,Leikosaarentie 29,60.204711,25.152671,,0,0,2615
2616,1531121,4573,Vuosaari(M),Tyynylaavantie,60.207704,25.144011,7519.0,0,2,7519
2617,1531122,4903,Koukkusaarentie,Koukkusaarentie,60.216697,25.134118,,0,0,2617
2618,1531123,4902,Koukkusaarenpolku,Koukkusaarentie,60.215763,25.134552,,0,0,2618
2619,1531151,4656,Sumukuja,Aurinkotuulenkatu 11,60.20476,25.15814,,0,0,2619
2620,1531153,4654,Aurinkotuulenkatu,Solvikinkatu,60.20318,25.15899,,0,0,2620
2621,1531154,4653,Aurinkotuulenkatu,Solvikinkatu,60.20314,25.15917,,0,0,2621
2622,1531155,4652,G. Pauligin katu,Solvikinkatu,60.20211,25.15305,,0,2,2622
2623,1531156,4651,G. Pauligin katu,Solvikinkatu,60.20211,25.15324,,0,2,2623
2624,1531157,4650,Ivan Falinin kuja,Aurinkol. puistotie,60.20242,25.14968,,0,2,2624
2625,1531158,4649,Ivan Falinin kuja,Aurinkol. puistotie,60.20239,25.14966,,0,2,2625
2626,1531159,4648,Aurinkol. puistotie,Leikosaarentie,60.20403,25.14703,,0,2,2626
2627,1531160,4647,Aurinkol. puistotie,Leikosaarentie,60.20401,25.14719,,0,2,2627
2628,1531163,4569,"Vuosaari(M), tulo",Valkopaadentie,60.20717,25.14455,7519.0,0,2,7519
2629,1532100,4918,Tyynylaavankuja,Tyynylaavantie,60.20718,25.136948,,0,0,2629
2630,1532101,4921,Satamasaarentie,Ulappasaarentie 5,60.211752,25.137133,,0,0,2630
2631,1532107,4957,Isonvillasaarentie,Isonvillasaarentie 1,60.220418,25.14541,,0,0,2631
2632,1532108,4958,Isonvillasaarentie,Isonvillasaarentie 2,60.220448,25.145267,,0,0,2632
2633,1532109,4919,Vuosaarentie,Ulappasaarentie 1,60.210036,25.137796,,0,0,2633
2634,1532111,4934,Kurkimoisio,Rantakiventie 36,60.222205,25.131903,,0,0,2634
2635,1532112,4935,Kurkimoisio,Rantakiventie,60.222174,25.132425,,0,0,2635
2636,1532113,4936,Melatie,Rantakiventie 28,60.221195,25.12927,,0,0,2636
2637,1532114,4937,Melatie,Rantakiventie,60.22156,25.129716,,0,0,2637
2638,1532115,4938,Rantakiventie,Rantakiventie 18,60.220103,25.127933,,0,0,2638
2639,1532116,4939,Rantakiventie,Rantakiventie 9,60.220103,25.127933,,0,0,2639
2640,1532117,4940,Rantakiventie,Rantakiventie,60.217976,25.125623,,0,0,2640
2641,1532118,4932,Kallvikintie,Purjetie,60.220474,25.132781,,0,0,2641
2642,1532119,4933,Kallvikintie,Purjetie,60.22049,25.132235,,0,0,2642
2643,1532120,4930,Merikorttitie,Purjetie,60.219949,25.130183,,0,0,2643
2644,1532121,4931,Merikorttitie,Purjetie,60.219903,25.130642,,0,0,2644
2645,1532122,4927,Kallvikintie,Merikorttitie,60.217769,25.132165,,0,0,2645
2646,1532123,4925,Kallvikintie,Rastilantie,60.213508,25.132622,,0,0,2646
2647,1532124,4924,Kallvikintie,Rastilantie,60.213566,25.133355,,0,0,2647
2648,1532125,4963,Mustankivenkatu,Valkopaadentie,60.206672,25.144948,,0,0,2648
2649,1532143,1055,Heikkilänpolku,Heikkiläntie,60.15411,24.880104,,0,0,2649
2650,1541047,4588,Mustalahdentie,Kallvikintie,60.222273,25.134413,,0,0,2650
2651,1541100,4945,Punakiventie,Punakiventie 1,60.210532,25.143965,,0,0,2651
2652,1541101,4587,Mustalahdentie,Kallvikintie,60.22234,25.13528,,0,2,2652
2653,1541103,4585,Purjetie,Kallvikintie,60.22095,25.13417,,0,2,2653
2654,1541104,4584,Merikorttitie,Kallvikintie,60.21717,25.13261,,0,2,2654
2655,1541105,4583,Merikorttitie,Kallvikintie,60.21844,25.13328,,0,1,2655
2656,1541106,4582,Koukkusaarenpolku,Kallvikintie,60.21508,25.13342,,0,2,2656
2657,1541107,4594,Koukkusaarenpolku,Kallvikintie,60.21597,25.13316,,0,2,2657
2658,1541108,4580,Satamasaarentie,Kallvikintie,60.21147,25.13517,,0,2,2658
2659,1541109,4579,Satamasaarentie,Kallvikintie,60.21247,25.13492,,0,2,2659
2660,1541110,4616,Lokitie,Kallvikintie,60.20909,25.13594,,0,2,2660
2661,1541111,4577,Lokitie,Kallvikintie,60.21026,25.13588,,0,2,2661
2662,1541114,4610,Venemestarintie,Vuotie,60.2047,25.1276,,0,2,2662
2663,1541115,4609,Venemestarintie,Vuotie,60.20448,25.12802,,0,2,2663
2664,1541118,4589,Mustalahdentie,Kallvikintie,60.22372,25.13634,,0,2,2664
2665,1541120,4578,Lokitie,Vuosaarentie,60.20957,25.13682,,0,2,2665
2666,1541121,4946,Punakiventie,Punakiventie 2,60.20962,25.143453,,0,0,2666
2667,1541122,4646,Etel. ostoskeskus,Vuosaarentie,60.209614,25.143157,,0,2,2667
2668,1541123,4634,Vuosaarentie,Porslahdentie 26,60.21104,25.14971,,0,2,2668
2669,1541124,4635,Vuosaarentie,Porslahdentie 23,60.21023,25.14905,,0,2,2669
2670,1541126,4637,Punakiventie,Porslahdentie,60.21359,25.1474,,0,2,2670
2671,1541127,4638,Lokkisaarentie,Porslahdentie,60.21637,25.14786,,0,2,2671
2672,1541128,4639,Lokkisaarentie,Porslahdentie,60.21576,25.1474,,0,2,2672
2673,1541129,4529,Niinisaarentie,Laivanrakentajantie,60.22125,25.15398,,0,0,2673
2674,1541130,4527,Niinisaarentie,Laivanrakentajantie,60.22181,25.15238,,0,0,2674
2675,1541131,4642,Isonvillasaarentie,Porslahdentie,60.22069,25.14643,,0,2,2675
2676,1541132,4643,Isonvillasaarentie,Porslahdentie,60.21981,25.14579,,0,2,2676
2677,1541133,4528,Porslahdentie,Niinisaarentie,60.22233,25.15061,,0,0,2677
2678,1541134,4645,Porslahdentie,Porslahdentie,60.2221,25.14876,,0,2,2678
2679,1541135,4553,Meri-Rastilan tori,Meri-Rastilan tie 1,60.20482,25.11821,,0,2,2679
2680,1541136,4554,Meri-Rastilan tori,Meri-Rastilan tie 4,60.20424,25.11772,,0,1,2680
2681,1541137,4557,Ramsinniementie,Meri-Rastilan tie 15,60.2001,25.11964,,0,2,2681
2682,1541138,4558,Ramsinniementie,Meri-Rastilan tie 22,60.20029,25.11925,,0,2,2682
2683,1541139,4561,Halkaisijantie,Meri-Rastilan tie 23,60.201435,25.127873,,0,2,2683
2684,1541140,4562,Halkaisijantie,Meri-Rastilan tie 38,60.20136,25.12732,,0,2,2684
2685,1541141,4555,Fokkatori,Meri-Rastilan tie 9,60.20228,25.11712,,0,2,2685
2686,1541142,4556,Fokkatori,Meri-Rastilan tie 12,60.20237,25.11725,,0,2,2686
2687,1541143,4559,Harbonkatu,Meri-Rastilan tie 21,60.20063,25.12295,,0,2,2687
2688,1541144,4560,Harbonkatu,Meri-Rastilan tie,60.20061,25.12267,,0,2,2688
2689,1541145,4563,Kallvikinniemi,Leikosaarentie,60.2022,25.1341,,0,2,2689
2690,1541146,4564,Kallvikinniemi,Leikosaarentie,60.20222,25.1339,,0,2,2690
2691,1541147,4644,Porslahdentie,Porslahdentie,60.22224,25.14915,,0,2,2691
2692,1541148,4592,Porslahdentie,Niinisaarentie,60.22311,25.14858,,0,0,2692
2693,1541149,4591,Neitsytsaarentie,Niinisaarentie,60.22453,25.1384,,0,2,2693
2694,1541150,4590,Neitsytsaarentie,Niinisaarentie,60.22475,25.13828,,0,2,2694
2695,1541151,4617,Kallvikintie,Lokitie 1,60.209652,25.135162,,0,0,2695
2696,1541152,4618,Kallvikintie,Lokitie 2,60.209607,25.134998,,0,0,2696
2697,1541153,4949,Päiväkoti Koralli,Punakiventie 11,60.214096,25.144882,,0,0,2697
2698,1541154,4950,Päiväkoti Koralli,Punakiventie 12,60.214106,25.144756,,0,0,2698
2699,1541156,4612,Kaivonkatsojanpuisto,Kaivonkatsojantie,60.20388,25.13639,,0,2,2699
2700,1541157,4611,Kaivonkatsojanpuisto,Kaivonkatsojantie,60.20344,25.13657,,0,2,2700
2701,1541159,4619,Lokipolku,Lokitie 19,60.209697,25.12993,,0,0,2701
2702,1541161,4569,Vuosaari(M),Valkopaadentie,60.20717,25.14455,7519.0,0,2,7519
